DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2016-11-02;178;173;0
2016-11-03;178.5;173;0
2016-11-04;174;173;0
2016-11-07;178;168;0
2016-11-08;181.5;168;0
2016-11-09;181.5;168;0
2016-11-10;182;168;0
2016-11-11;185.5;168;0
2016-11-14;187.5;173;0
2016-11-15;187;173;0
2016-11-16;186.5;173;0
2016-11-17;183;173;0
2016-11-18;184;173;0
2016-11-21;183;176;0
2016-11-22;183.5;176;0
2016-11-23;184;176;0
2016-11-24;185;176;0
2016-11-25;185;176;0
2016-11-28;184;175;186.75
2016-11-29;184.5;175;185.68
2016-11-30;184.5;175;186.54
2016-12-01;183;175;186.7
2016-12-02;182;175;185.93
2016-12-05;180;174;186.33
2016-12-06;177;174;186.7
2016-12-07;174.5;174;185.49
2016-12-08;175.5;174;186.36
2016-12-09;174;174;189.24
2016-12-12;174;177;190.18
2016-12-13;177.5;177;178.86
2016-12-14;177;177;178.76
2016-12-15;180;177;181.54
2016-12-16;186.5;177;182.89
2016-12-19;190.5;182;182.09
2016-12-20;189;182;182.88
2016-12-21;192;182;182.33
2016-12-22;190;182;181.66
2016-12-23;190.5;182;182.44
2016-12-26;190.5;182;182.44
2016-12-27;194;182;183
2016-12-28;196;182;183.71
2016-12-29;193;182;183.71
2016-12-30;192;182;184.34
2017-01-02;200;184;185.44
2017-01-03;199;184;185.54
2017-01-04;196;184;185.61
2017-01-05;193;184;184.88
2017-01-06;193;184;184.88
2017-01-09;189.5;185;184.55
2017-01-10;189;185;184.31
2017-01-11;189.5;185;185.42
2017-01-12;193.5;185;185.37
2017-01-13;196;185;186.07
2017-01-16;195.5;186;187.47
2017-01-17;196.5;186;186.39
2017-01-18;196.5;186;186.05
2017-01-19;198.5;186;186.01
2017-01-20;199;186;187.58
2017-01-23;196;188;186.25
2017-01-24;197.5;188;187.41
2017-01-25;199;188;188.62
2017-01-26;200;188;189.14
2017-01-27;199;188;189.74
2017-01-30;199.5;189;189.47
2017-01-31;199.5;189;188.89
2017-02-01;200;189;189.34
2017-02-02;200.5;189;189.64
2017-02-03;200;189;190.53
2017-02-06;201;189;190.84
2017-02-07;203.5;189;192.13
2017-02-08;203;189;192.55
2017-02-09;203;189;192.84
2017-02-10;203.5;189;194.16
2017-02-13;202.5;193;194.76
2017-02-14;203.5;193;196.65
2017-02-15;205;193;200.64
2017-02-16;207;193;199.55
2017-02-17;213;193;200.17
2017-02-20;216;199;202.31
2017-02-21;215.5;199;203.7
2017-02-22;217.5;199;203.41
2017-02-23;216.5;199;202.95
2017-02-24;214;199;201.96
2017-02-27;213.5;200;201.86
2017-02-28;215;200;203.56
2017-03-01;220;200;205.21
2017-03-02;220;200;205.35
2017-03-03;219;200;205.09
2017-03-06;218;203;206.9
2017-03-07;217.5;203;204.66
2017-03-08;216;203;204.21
2017-03-09;210.5;203;201.7
2017-03-10;209.5;203;201.34
2017-03-13;206.5;201;201.01
2017-03-14;205.5;201;201.82
2017-03-15;204.5;201;201.92
2017-03-16;206;201;203.05
2017-03-17;206;201;203.73
2017-03-20;212;203;204.93
2017-03-21;211;203;203.53
2017-03-22;209;203;201.68
2017-03-23;212.5;203;203.83
2017-03-24;208.5;203;202.75
2017-03-27;205;202;200.62
2017-03-28;204.5;202;202.02
2017-03-29;205;202;202.37
2017-03-30;205;202;202.74
2017-03-31;204.5;202;203.31
2017-04-03;202.5;203;202.88
2017-04-04;204.5;203;204.55
2017-04-05;204;203;205.14
2017-04-06;206;203;206.53
2017-04-07;212;203;206.67
2017-04-10;218;206;208.05
2017-04-11;219.5;206;208.1
2017-04-12;217.5;206;209.55
2017-04-13;217;206;209.73
2017-04-14;217;206;209.73
2017-04-17;217;206;209.73
2017-04-18;214;211;209.88
2017-04-19;218.5;211;210.82
2017-04-20;223;211;210.69
2017-04-21;220.5;211;210.72
2017-04-24;222.5;212;211.26
2017-04-25;224;212;211.17
2017-04-26;226.5;212;213.46
2017-04-27;226.5;212;214.48
2017-04-28;225.5;212;215.91
2017-05-01;225.5;212;215.91
2017-05-02;229;218;218.54
2017-05-03;229.5;218;217.87
2017-05-04;229.5;218;216.59
2017-05-05;233;218;216.84
2017-05-08;232;219;214.79
