DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2016-07-26;198.5;228;0
2016-07-27;200;228;0
2016-07-28;198.5;228;0
2016-07-29;200;228;0
2016-08-01;199;228;0
2016-08-02;198.5;228;0
2016-08-03;195;228;0
2016-08-04;196;228;0
2016-08-05;200;228;0
2016-08-08;200;228;0
2016-08-09;202.5;228;0
2016-08-10;201;228;0
2016-08-11;201;235;0
2016-08-12;202;235;0
2016-08-15;201;235;0
2016-08-16;201.5;235;0
2016-08-17;202;235;0
2016-08-18;201;235;0
2016-08-19;201;235;0
2016-08-22;201;235;0
2016-08-23;202;235;0
2016-08-24;203;235;0
2016-08-25;203;235;0
2016-08-26;203;235;0
2016-08-29;207;235;0
2016-08-30;210.5;235;0
2016-08-31;213;235;0
2016-09-01;212;235;0
2016-09-02;217;235;0
2016-09-05;217.5;243;0
2016-09-06;218;243;0
2016-09-07;218;243;0
2016-09-08;217.5;243;0
2016-09-09;217;243;0
2016-09-12;215;243;0
2016-09-13;216;243;0
2016-09-14;214;243;0
2016-09-15;213;243;0
2016-09-16;214;243;0
2016-09-19;214.5;243;0
2016-09-20;214;243;0
2016-09-21;213;243;0
2016-09-22;214;243;0
2016-09-23;212.5;243;0
2016-09-26;213;243;0
2016-09-27;212;243;0
2016-09-28;212.5;243;0
2016-09-29;214;243;0
2016-09-30;213.5;243;0
2016-10-03;216;243;0
2016-10-04;216;243;0
2016-10-05;218.5;243;0
2016-10-06;220.5;243;0
2016-10-07;218;243;0
2016-10-10;218.5;243;0
2016-10-11;218;243;0
2016-10-12;218;243;0
2016-10-13;218;251;0
2016-10-14;218.5;251;0
2016-10-17;218.5;251;0
2016-10-18;222;251;0
2016-10-19;221;251;0
2016-10-20;221.5;251;0
2016-10-21;223;251;0
2016-10-24;221.5;251;0
2016-10-25;223.5;251;0
2016-10-26;221;251;0
2016-10-27;220;251;0
2016-10-28;219.5;251;0
2016-10-31;218;251;0
2016-11-01;215.5;251;0
2016-11-02;215.5;251;0
2016-11-03;218;248;0
2016-11-04;219;248;0
2016-11-07;219;248;0
2016-11-08;221;248;0
2016-11-09;220;248;0
2016-11-10;220.5;248;0
2016-11-11;220.5;248;0
2016-11-14;222;248;0
2016-11-15;220;248;0
2016-11-16;229;248;0
2016-11-17;230.5;248;0
2016-11-18;227;248;0
2016-11-21;230.5;248;0
2016-11-22;232;248;0
2016-11-23;233.5;248;0
2016-11-24;236.5;248;0
2016-11-25;240.5;248;0
2016-11-28;242.5;248;249.45
2016-11-29;243.5;248;249.75
2016-11-30;240.5;248;248.15
2016-12-01;235.5;248;248.18
2016-12-02;234.5;248;247.83
2016-12-05;231;252;248.47
2016-12-06;232;252;250.02
2016-12-07;230;252;251.61
2016-12-08;233;252;252.76
2016-12-09;232.5;252;254.14
2016-12-12;235;252;252.4
2016-12-13;234.5;252;253.6
2016-12-14;234;252;254.77
2016-12-15;233.5;252;256.42
2016-12-16;234.5;252;256.44
2016-12-19;237;252;256.48
2016-12-20;239.5;252;258.02
2016-12-21;239.5;252;262.67
2016-12-22;239.5;252;258.81
2016-12-23;238.5;252;259.22
2016-12-26;238.5;252;259.22
2016-12-27;243;252;258.26
2016-12-28;240.5;252;257.21
2016-12-29;237;252;255.88
2016-12-30;234.5;252;256.73
2017-01-02;237.5;252;257.81
2017-01-03;243.5;252;258.47
2017-01-04;246;252;260.02
2017-01-05;248.5;252;264.2
2017-01-06;248.5;252;264.2
2017-01-09;246;252;261.31
